,text,intent
10925,Why do I have two charges It should only be one charge?,transaction_charged_twice
10926,My bill shows the same charge more than once,transaction_charged_twice
10927,"I went for a meal in Seattle and paid the bill but I think they charged me twice, the first time they swiped the card I got a notification to say the money had gone out the account but then I added a tip and I think they swiped it all again. Can you refund one of the charges?",transaction_charged_twice
10928,A transaction posted twice to my account.,transaction_charged_twice
10929,I noticed a duplicate charge on my statement.,transaction_charged_twice
10930,"Hey there, I just went through my most recent credit card payments and I notice the same charge for a restaurant was processed twice. There was only one meal at this place, so I would like one of the charges to be reversed and my money to be put back in the account.",transaction_charged_twice
10931,I was charged twice for the same thing.,transaction_charged_twice
10932,Is there a reason to why I was charged twice for a transaction?,transaction_charged_twice
10933,There are duplicate transactions on my account,transaction_charged_twice
10934,My transaction is showing several times.,transaction_charged_twice
10935,"Looks like my card payment was made two time by mistake. I went to pay at the store earlier which rejected once, second time it worked. App is on pending for one of the payments. Can you please remove one of them as it's wrong and clearly was declined?",transaction_charged_twice
10936,"In reviewing my statement, I show I have two charges for the same purchase at the same time, which I have not made in duplicate? How do I get this solved?",transaction_charged_twice
10937,"Looks like my card payment was made twice by mistake. I paid at the store earlier which rejected once, second time it worked. App stays at pending for one of the payments. Can you please remove one of them as it's wrong and clearly was declined?",transaction_charged_twice
10938,"Looks like my card payment was duplicated after all. I went to pay at the store earlier, got declined once,second time it works. App still stays pending for one of the payments. Can you please remove one of them as it's wrong and was declined?",transaction_charged_twice
10939,I was charged twice for a few things this week when I only bought one. What do I do?,transaction_charged_twice
10940,"I have been double charged for a couple of things this week, and would appreciate a refund for the duplicate charges.",transaction_charged_twice
10941,How do a reverse a duplicated charge?,transaction_charged_twice
10942,The first payment I attempted for my card at the store earlier did not process so I had to make a second attempt. The second time it worked. It now appears I was charged twice. After looking at the app I see a pending charge. Please remove the pending amount because it is clearly not accurate and was declined.,transaction_charged_twice
10943,I've got a repeated tranasaction on my card.,transaction_charged_twice
